P-nummer;Startdato;Ophørsdato;Navn;Adresse;Postnr.;By;Hovedbranche;Telefonnr;Email;Reklamebeskyttet
1011087910;01.01.2001;25.10.2010;KU - ikke i brug;Nørregade 10 - 6;1165;København;854200 Videregående uddannelser på universitetsniveau;35333146;apotek@life.ku.dk;Nej
1007495443;19.07.1999;31.12.2017;Ejendomsudlejningen Tinghusgade v/ Bjarne Hvitfeld;Tinghusgade 1;9400;Nørresundby;682040 Udlejning af erhvervsejendomme;98171944;;Nej
1008687184;01.01.2001;01.01.2001;Prøvestenens Apoteksudsalg;Birkedalsvej 7;3000;Helsingør;523100 Apoteker;;;Nej
1002896053;19.11.1979;18.10.2017;Bodil Brock;Ludvig Feilbergs Vej 21;8230;Åbyhøj;477300 Apoteker;86159959;bodil@brockfamily.dk;Nej
1003089296;01.04.1982;31.08.2014;LØVE APOTEKET;Adelgade 7;7800;Skive;477300 Apoteker;97524166;;Nej
1008648162;01.01.2000;31.03.2008;Ølstykke Apoteksudsalg;Frederiksborgvej 9;3650;Ølstykke;477300 Apoteker;47179677;;Nej
1003171882;01.01.1991;28.02.2003;VERNINGE APOTEKSUDSALG;Østergade 48  -  Allested;5672;Broby;523100 Apoteker;64751016;;Nej
1003185407;19.11.1979;31.12.2012;Hovedgadens Apoteksudsalg;Hovedgaden 46A;4920;Søllested;477300 Apoteker;54941220;;Nej
1009548803;01.04.1964;01.04.1964;Danmarks Apotekerforening;Bredgade 54;1260;København;980000 Uoplyst;;;Nej
1008687850;01.01.2001;30.06.2007;Pandrup Apoteksudsalg;Bredgade 6K;9490;Pandrup;523100 Apoteker;98204700;;Ja
1002900130;01.01.1993;18.08.2010;Apoteksudsalg Solvang Centret;Englandsvej 124;2300;København;477300 Apoteker;;;Nej
1002901903;01.01.1992;25.08.2016;VANGEDE APOTEKSUDSALG;Vangede Bygade 77;2820;Gentofte;477300 Apoteker;39654600;;Nej
1020278796;01.03.2015;01.02.2016;Glostrup Apoteks Dosispak;Priorparken 880 -  2.;2605;Brøndby;477300 Apoteker;43750025;steen.mejlgaard@apotekeren.dk;Ja
1008756259;01.01.2001;01.11.2010;Auning Apoteksudsalg;Centervej 13;8963;Auning;682040 Udlejning af erhvervsejendomme;86484348;;Nej
1003086649;01.01.1992;31.05.2009;SVENSTRUP APOTEKSUDSALG;Godthåbsvej 15;9230;Svenstrup;477300 Apoteker;98381167;;Nej
1004723635;05.10.1998;11.05.2000;RESTAURANT APOTEKERGÅRDEN RINGSTED APS;c/o NEW EXIMA -   Algade 25A;4000;Roskilde;554010 Værtshuse, bodegaer mv.;;;Nej
1003428023;01.01.1994;24.06.2011;BRØNDBYØSTER APOTEKSUDSALG;Rødovre Stationscenter 1;2610;Rødovre;477300 Apoteker;36721325;;Nej
1016774452;04.04.2011;02.05.2016;Ferritslev Apoteksudsalg;Ørbækvej 883  -  Ferritslev;5863;Ferritslev;477300 Apoteker;65381379;langeskov@apotek.dk;Nej
1013453396;01.07.2007;06.05.2008;Pandrup apoteksudsalg;Bredgade 6K;9490;Pandrup;477300 Apoteker;;;Nej
1003186646;01.01.1991;28.05.2008;HAMMERUM APOTEKSUDSALG;Hammerum Hovedgade 63;7400;Herning;477300 Apoteker;97119160;;Nej
1002888142;01.01.1970;31.12.2007;Udlejningsejendommen Kongegade 8;Kongegade 8;5800;Nyborg;523100 Apoteker;65312233;;Nej
1004260444;13.10.1997;30.06.2013;APOTEKER J.F.ABRAHAM;Jernkåsvej 3;2770;Kastrup;682040 Udlejning af erhvervsejendomme;32506336;;Nej
1003180338;01.01.1991;16.04.2007;RUDS-VEDBY APOTEKSUDSALG;Rudsgade 10B;4291;Ruds;523100 Apoteker;58261015;;Nej
1003185900;01.01.1992;03.04.2011;LANGESKOV APOTEKSUDSALG;Langeskov Centret 6;5550;Langeskov;477300 Apoteker;65381379;;Nej
1003427908;01.01.1994;31.12.2011;SKOVLUNDE APOTEKSUDSALG;Borupvang 2B;2750;Ballerup;477300 Apoteker;44664966;;Nej
1005712845;01.01.1901;30.06.1998;APOTEKER JOHAN TOLSTRUP OG HUSTRU EBBA TOLSTRUP FØDT JELSTRUP'S MINDEFOND,;406;9999;Ukendt;980000 Uoplyst;;;Nej
1012622437;01.06.2006;31.03.2008;Fhv. Apoteker Bjarne Simonsen;Nørrevang 7;7620;Lemvig;682040 Udlejning af erhvervsejendomme;97810418;;Nej
1008656645;01.01.2000;12.09.2011;Egå Apoteksudsalg;Egå Havvej 2A;8250;Egå;477300 Apoteker;86228939;;Nej
1005636787;01.01.1989;30.06.2004;DANMARKS APOTEKERFORENINGS FÆLLESFOND;Bredgade 54;1260;København;980000 Uoplyst;33767600;;Nej
1009791678;02.03.2001;30.06.2001;Linde Apoteket Kbh. v/Ilja M Lawaetz;Frederikssundsvej 152;2700;Brønshøj;980000 Uoplyst;;;Nej
1016774398;04.04.2011;02.07.2016;Ullerslev Apoteksudsalg;Ullerslev-Centret 9;5540;Ullerslev;477300 Apoteker;65351799;michael.bobak@adslhome.dk;Nej
1012107931;01.04.2006;01.04.2006;Løve Apoteket Næstved v/Hans Jacob Hjelme;12;;;523100 Apoteker;55720002;;Nej
1003184564;19.11.1979;01.01.2008;SuhrMagicTask;Holmevej 31  -  Annisse;3200;Helsinge;477300 Apoteker;48760770;;Nej
1003180004;01.01.1992;30.06.2009;LUNDERSKOV APOTEKSUDSALG;Storegade 2;6640;Lunderskov;477300 Apoteker;75586455;;Nej
1002931002;19.11.1979;31.10.2011;Fa. Foghsgaard v/Ebbe Foghsgaard;Rosenstræde 21B -  2. tv.;8800;Viborg;682040 Udlejning af erhvervsejendomme;86883656;;Nej
1005438293;01.01.1901;31.05.1998;APOTEKER AUGUST KONGSTEDS FOND;3 -  2.;9999;Ukendt;980000 Uoplyst;;;Nej
1002890833;19.11.1979;30.04.2017;Kjeld Askgaard;Storetorv 1;6200;Aabenraa;477300 Apoteker;73620995;kjeldaskgaard@hotmail.com;Nej
1004227348;29.09.1997;01.01.2002;BETON-APOTEKET V/PÅL GJETRANG;Stamholmen 93;2650;Hvidovre;511300 Agenturhandel med tømmer og andre byggematerialer;36341900;beton@image.dk;Nej
1008252048;01.03.2001;01.03.2001;Linde Apoteket Kbh. v/Ilja M Lawaetz;Frederikssundsvej 152;2700;Brønshøj;523100 Apoteker;38606111;;Nej
1014311226;01.05.2008;11.08.2015;Saltum Apoteksudsalg;Tinghøjgade 13;9493;Saltum;477300 Apoteker;98244288;aabybro@apoteket.dk;Nej
1002950686;19.11.1979;31.12.2014;LØVE APOTEKET;Perlegade 4;6400;Sønderborg;477300 Apoteker;74422000;;Nej
1003146028;01.01.1991;31.10.2010;Buddinge Apoteksudsalg;Høje Gladsaxe Torv 2;2860;Søborg;477300 Apoteker;39559910;;Nej
1003191273;19.11.1979;30.04.2018;Udlejer Andy Mortensen;Vibevænget 4;5700;Svendborg;682040 Udlejning af erhvervsejendomme;75628011;;Nej
1008744404;01.01.2001;31.12.2010;Assentoft Apoteksudsalg;Storegade 55  -  Assentoft;8960;Randers;477300 Apoteker;86494599;;Nej
1002984120;01.04.1993;30.12.2016;Niels Højlund;Wedellsborgvej 30;5592;Ejby;682040 Udlejning af erhvervsejendomme;40168964;nielshj34@gmail.com;Nej
1003880911;01.01.1996;30.12.1999;DANICA FORSIKRING SKADEFORSIKRINGSAKTIESELSKAB APOTEKERGÅRDEN;Nytorv 3;8800;Viborg;660310 Skadesforsikringsvirksomhed;;;Nej
1008652356;01.01.2000;01.01.2000;Vesterbro Apoteksudsalg;Vesterbrogade 20;7000;Fredericia;523100 Apoteker;;;Nej
1001135614;21.01.1993;11.04.2001;APOTEKERGÅRDENS KIOSK/ PALLE BOMBERG MIKKELSEN;Jens Juels Vej 7;5230;Odense;522600 Tobaksforretninger;66111398;;Nej
1018911988;22.11.2013;13.01.2014;Næsby Apoteksudsalg;Bogensevej 49  -  Næsby;5270;Odense;841200 Administration af sundhedsvæsen, undervisning, kultur og sociale forhold undtagen social sikring;44889189;caln@dkma.dk;Nej
1002904306;01.01.1992;31.03.2012;Folkebo Apoteksudsalg v/Bente Møgelhøj;Hjallesevej 207;5230;Odense;477300 Apoteker;66129270;;Nej
1014569843;08.07.2008;08.07.2008;Ørsted Apotekv/Lægemiddelstyrelsen;Rougsøvej 89;8950;Ørsted;841200 Administration af sundhedsvæsen, undervisning, kultur og sociale forhold undtagen social sikring;86488011;;Nej
1008656904;01.01.2000;25.03.2014;Hjallese Apoteksudsalg;Odensevej 18B  -  Hjallese;5260;Odense;477300 Apoteker;65920340;;Nej
1002902200;19.11.1979;30.09.2017;Sven Nørgaard-Andersen;Jørgensvej 11;4673;Rødvig;682040 Udlejning af erhvervsejendomme;23246131;sven@noergaard-stevns.dk;Nej
1002904173;19.11.1979;05.11.2014;SVANE APOTEKET;Østerågade 9;9000;Aalborg;477300 Apoteker;98120088;;Nej
1020424636;25.03.2015;30.09.2016;Køgevek Apoteksudsalg;Køgevej 108D;4000;Roskilde;477300 Apoteker;46327755;555mk@apoteket.dk;Ja
1002899957;01.01.1992;31.08.2010;LØVE APOTEKSUDSALG;Skovvangen 42;6000;Kolding;477300 Apoteker;75501247;;Nej
1009426988;01.03.2002;01.03.2003;DOCTORS PUB OG APOTEKERKÆLDER I/S;Frederikssundsvej 123;2700;Brønshøj;980000 Uoplyst;35398545;;Nej
1001242599;01.06.1993;30.04.2006;I/S APOTEKERGÅRDEN;c/o adv Peter Junge -   Kaj Munks Vej 4;7400;Herning;702040 Udlejning af erhvervsejendomme;;;Nej
1011952530;01.08.2005;01.08.2006;SVANE APOTEKET;Bekkasinvej 6;8270;Højbjerg;980000 Uoplyst;86130247;;Nej
1003085009;19.11.1979;21.03.2014;Mogens Elgård;Rugmarken 125;9690;Fjerritslev;477300 Apoteker;98211633;;Ja
1008654944;01.01.2000;10.07.2014;Tranbjerg Apoteksudsalg;Kirketorvet 6;8310;Tranbjerg;477300 Apoteker;86299311;;Nej
1008548168;01.01.2000;30.11.2008;ASNÆS APOTEKSUDSALG V/APOTEKER BIRTE KNUTSSON;Vallekildevej 3;4534;Hørve;477300 Apoteker;59657055;;Nej
1005315614;17.05.1983;31.12.1993;APOTEKSASSISTENTERNES PENSIONSKASSE;6;9999;Ukendt;980000 Uoplyst;;;Nej
1002907597;01.02.1994;30.11.2017;Skærbæk Apoteksudsalg;Storegade 43;6780;Skærbæk;477300 Apoteker;74751323;;Nej
1002526115;01.11.1985;28.06.2016;PENSIONSKASSEN FOR APOTEKERE OG FARMACEUTER;Grønningen 15 -  st. th.;1270;København;653010 Pensionskasser;33153588;pb@farmapension.dk;Nej
1014567387;02.07.2008;28.02.2010;Ryomgård Apoteksudsalg v/Lægemiddelstyrelsen;Vestergade 35;8550;Ryomgård;477300 Apoteker;86398222;;Nej
1000880247;01.06.1991;17.03.2014;APOTEKERSERVICE OG -RÅDGIVNING APS;c/o Sandholt -   Jollen 49;3070;Snekkersten;711290 Anden teknisk rådgivning;;;Nej
1003019415;01.01.1992;15.06.2009;ÅLSGÅRD APOTEKSUDSALG;Ålsgårdecentret 1;3140;Ålsgårde;477300 Apoteker;49708686;;Nej
1006069699;01.09.1996;08.06.1997;APOTEKET ROSEN V/KIRSTEN PERMIN;269;9999;Ukendt;980000 Uoplyst;;;Nej
1014569800;08.07.2008;08.07.2008;Apoteket Rosen v/Lægemiddelstyrelsen;Tuborgvej 263;2400;København;841200 Administration af sundhedsvæsen, undervisning, kultur og sociale forhold undtagen social sikring;35817500;;Nej
1009832889;01.01.2001;28.02.2009;I/S Apotekergade;c/o Sixtus Thomsen -   Krebsen 11;9200;Aalborg;682040 Udlejning af erhvervsejendomme;;;Nej
1010618831;01.04.2004;30.10.2004;Fasan Apoteket v/Poul Wendelboe Nielsen;Asmundshøj 445;3480;Fredensborg;980000 Uoplyst;38862286;;Nej
1010763998;13.09.2004;01.10.2004;Løve Apoteket Thisted v/Jytte Sørensen;Vestergade 12;7700;Thisted;523100 Apoteker;;;Nej
1014350744;10.04.2008;31.05.2010;E/F Apotekergården;c/o NY C Ejendomsadministration ApS -   Ny Carlsberg Vej 1;1760;København;683220 Ejerforeninger;33223929;administration@ny-c.dk;Nej
1002904239;03.04.2000;05.04.2010;HJORTE HÅNDKØBSUDSALG;Øsby Kirkevej 14;6100;Haderslev;477300 Apoteker;74522067;;Ja
1020743359;01.10.2015;31.12.2015;Løve Apoteket Lillebælt v/Løvbjerg;Strevelinsvej 11;7000;Fredericia;477300 Apoteker;75923544;015fl@apoteket.dk;Ja
1008648065;01.01.2000;31.12.2004;Stilling Apoteksudsalg;Århusvej 16  -  Stilling;8660;Skanderborg;523100 Apoteker;86571990;;Nej
1010388534;01.01.2004;30.06.2012;Nordisk Apoteksforening;c/o Danmarks Apotekerforening -   Kanonbådsvej 10;1437;København;941200 Faglige sammenslutninger;;;Nej
1016065389;25.05.2010;30.03.2011;Frøstrup Apoteksudsalg;Storkevej 20;7741;Frøstrup;477300 Apoteker;979991009;thisted@apotekeren.dk;Nej
1002904458;19.11.1979;31.07.2005;SVANE APOTEKET;Vestergade 4;8000;Århus;523100 Apoteker;86130247;;Nej
1002987155;01.11.1993;30.11.2012;Sindahl Nielsen;Krathave 6;7100;Vejle;682030 Anden udlejning af boliger;75820412;annelise@sindahl-nielsen.dk;Nej
1003086637;01.01.1992;31.12.2002;STØVRING APOTEKSUDSALG;Jernbanegade 11;9530;Støvring;523100 Apoteker;98371215;;Nej
1005792531;17.12.1991;08.08.2014;APOTEKERFONDEN AF 1991;Bredgade 54;1260;København;889910 Foreninger, legater og fonde med sygdomsbekæmpende, sociale og velgørende formål;;;Nej
1002984132;01.01.1992;31.05.2014;NR.ÅBY APOTEKSUDSALG;Østergade 34;5580;Nørre;477300 Apoteker;64422272;;Nej
1014569908;08.07.2008;08.07.2008;Ryomgård Apoteksudsalg v/Lægemiddelstyrelsen;Vestergade 35;8550;Ryomgård;841200 Administration af sundhedsvæsen, undervisning, kultur og sociale forhold undtagen social sikring;86398222;;Nej
1014911428;01.12.2008;31.05.2014;Vissenbjerg Apoteksudsalg;Østergade 11;5492;Vissenbjerg;477300 Apoteker;64472235;;Nej
1004206792;01.06.1997;31.12.2018;APOTEKSDATA I/S;Løkkenvej 381;9700;Brønderslev;620100 Computerprogrammering;98838354;;Nej
1001157057;17.02.1993;30.06.2017;DOCTORS PUB OG APOTEKERKÆLDER;Blegdamsvej 32;2200;København;561010 Restauranter;35398545;;Ja
1000739785;01.07.1990;24.08.2000;APOTEKSASSISTENTERNES SKOVE A/S;c/o SVENSTRUP GODSKONTOR -   Borupvej 104;4140;Borup;020100 Skovbrug;;;Nej
1008649762;01.01.2000;31.10.2009;Osted Apoteksudsalg;Fugletoften 10B  -  Osted;4320;Lejre;477300 Apoteker;46497075;;Nej
1008649576;01.01.2000;30.06.2003;Allingåbro Apoteksudsalg;Hovedgaden 39;8961;Allingåbro;523100 Apoteker;86480089;;Nej
1003156149;01.11.2004;22.12.2004;FASAN APOTEKET;Godthåbsvej 58;2000;Frederiksberg;523100 Apoteker;38862286;;Nej
1002842444;01.01.1983;31.12.2009;Revisor Allan Thyrrestrup;Stubdrupvej 27;9700;Brønderslev;692000 Bogføring og revision: skatterådgivning;98821503;;Nej
1002918227;19.11.1979;16.06.2008;LØVE APOTEKET;Danmarksgade 19;7000;Fredericia;477300 Apoteker;75923544;;Nej
1003179822;13.10.1984;31.12.2010;APOTEKER ANNELISE OLSEN;Søndergade 23;5970;Ærøskøbing;011100 Dyrkning af korn (undtagen ris), bælgfrugter og olieholdige frø;74630786;;Nej
1014500010;01.07.2008;22.06.2015;Lunderskov apoteksudsalg;Storegade 2;6640;Lunderskov;477300 Apoteker;;;Nej
1014219974;19.02.2008;30.04.2013;Østerbro Apoteksudsalg;c/o Lindholmcentret -   Vendsysselvej 1 - 15;4800;Nykøbing;477300 Apoteker;54853300;018bk@apoteket.dk;Nej
1008744358;01.04.2001;01.05.2015;Apoteksudsalget juelsminde;Rousthøjs Alle 51;7130;Juelsminde;477300 Apoteker;75694361;;Nej
1002904215;19.11.1979;30.09.2005;SVANE APOTEKET;Torvegade 12 -  st. th.;8900;Randers;523100 Apoteker;86428266;;Nej
1002950881;19.11.1979;30.04.2011;SVANE APOTEKET;Ramsherred 20;6200;Aabenraa;477300 Apoteker;;;Nej
1004344709;10.09.1997;22.10.2010;KOMPLEMENTARSELSKABET APOTEKERGADE 9 HADERSLEV APS;c/o Strategi og Investering A/S -   Uraniavej 14 -  st.;1878;Frederiksberg;999999 Uoplyst;;;Nej
1006178669;26.08.1997;04.10.1998;RESTAURANT APOTEKERGÅRDEN RINGSTED ApS;12B;9999;Ukendt;980000 Uoplyst;;;Nej
1003179652;01.01.1970;29.02.2008;JERNE APOTEKET;Strandby Kirkevej 80;6705;Esbjerg;477300 Apoteker;75122177;;Nej
1014602204;18.07.2008;18.07.2009;Glamsbjerg Apoteksudsalg;Søndergade 25;5620;Glamsbjerg;477300 Apoteker;;;Nej
1005441700;01.01.1901;31.12.2006;DANMARKS APOTEKERFORENINGS REJSELEGAT;Bredgade 54;1260;København;853260 Legater og fonde med velgørende formål;33767600;;Nej
1008679394;01.01.2000;23.10.2014;Vig Apotekudsalg;Vig Hovedgade 14;4560;Vig;477300 Apoteker;59316627;;Nej
1002934220;01.01.1992;31.05.2009;AALBORGHUS APOTEKSUDSALG SKALBORG BILKA;Hobrovej 450;9200;Aalborg;477300 Apoteker;98797000;;Nej
1002899945;01.01.1970;10.10.2016;Ribel-Jørgensen & Co.;Søbakken 22  -  Rebæk;6000;Kolding;682030 Anden udlejning af boliger;75524233;;Nej
1002987532;01.12.1993;31.12.2019;Per Trolle Mortensen;Lærkehaven 18;2980;Kokkedal;477300 Apoteker;47720007;perhmortensen@hotmail.com;Nej
1021332670;14.04.2016;16.04.2020;Ejerforeningen APOTEKERGÅRDEN;Store Torv 7 -  st.;3700;Rønne;949900 Andre organisationer og foreninger i.a.n.;;peter@williamdam.dk;Nej
1002896077;01.01.1992;31.12.2019;Lene Lorentzen;Engsvinget 18;3400;Hillerød;477300 Apoteker;47171270;;Nej
1003019671;01.01.1992;30.06.2020;APOTEKSUDSALG ØST;Fredskovhellet 1;3400;Hillerød;477300 Apoteker;48263660;;Nej
1003171766;19.11.1979;24.08.2020;GDC ejendom v/Grethe D Clemmensen;Storegade 11;4171;Glumsø;477300 Apoteker;57646309;glumsoe@apotek.dk;Nej
1020055665;13.01.2015;15.01.2020;Tamilsk kvindelig organisation holbæk;c/o Plesdestameela Jeyarasa -   Apotekerstræde 1;4550;Asnæs;949900 Andre organisationer og foreninger i.a.n.;58513008;tamilskekvinder2007@gmail.com;Nej
1008460309;01.06.2001;26.10.2019;Frisør Værkstedet v/Anette Sønderskov.;Apotekerbakken 18;8783;Hornsyld;960210 Frisørsaloner;;;Nej
1014854300;04.11.2008;01.10.2019;Grundejerforeningen Elmegården;c/o Christian Østergaard -   Apotekervænget 6;9850;Hirtshals;949900 Andre organisationer og foreninger i.a.n.;98949142;coesterg@stofanet.dk;Nej
1013477996;01.03.2007;30.04.2013;Princess Pizza I/S Jack Odis Shaadi Odis;Apotekerbakken 19;8783;Hornsyld;561010 Restauranter;75688300;;Nej
1001836787;01.08.1972;01.10.2004;FABRIKANT BJARNE MICHAELSEN;Apotekerhaven 4  -  Hvidbjerg;7790;Thyholm;011190 Agerbrug i øvrigt;97871231;;Nej
1020462333;17.06.2015;10.04.2018;Invictuscph;Apotekervej 1;4900;Nakskov;960220 Skønheds- og hudpleje;;ke@invictuscph.dk;Nej
1000683071;01.05.1990;31.12.2016;SØREN SCHMIDT ARKITEKTFA V/HELLE OG SØREN SCHMIDT I/S;Apotekerbakken 15;8783;Hornsyld;711100 Arkitektvirksomhed;75688188;post@soren-schmidt.dk;Nej
1021950609;01.12.2016;18.12.2017;Haderslev Sandwichbar;Apotekergade 7;6100;Haderslev;561020 Pizzeriaer, grillbarer, isbarer mv.;74520905;mfsts6161@gmail.com;Nej
1019002132;01.12.2013;31.03.2014;Simon Jørgensen;Apotekerhaven 5;8450;Hammel;439910 Murere;51956331;bmbak@mail.dk;Ja
1018311441;01.03.2013;31.12.2013;Junis v/Julia Dam;Apotekergade 3;6100;Haderslev;477110 Tøjforretninger;71722698;juliadamhansen@gmail.com;Nej
1006329497;01.08.1999;15.09.2002;HAMACAS HÆNGEKØJER /PETER M THORSEN;Apotekervænget 24;6430;Nordborg;524430 Boligtekstilforretninger;73450818;;Nej
1014701830;08.09.2008;16.08.2010;Ellidshøj Borgerforening;c/o Steen Jessen -   Apotekervej 12;9230;Svenstrup;949900 Andre organisationer og foreninger i.a.n.;61714606;antfarm@vip.cybercity.dk;Nej
1012876315;01.01.2007;30.06.2013;www.sorømureren.dk v/Mads Korsgaard Jensen;Apotekervej 7;4180;Sorø;439910 Murere;22283059;;Nej
1013031289;01.02.2007;31.07.2007;Princess Pizza Shaadi Abdallah Odis;Apotekerbakken 19;8783;Hornsyld;553020 Cafeterier, pølsevogne, grillbarer, isbarer mv.;75688300;;Nej
1012541313;30.08.2006;27.10.2014;SPRINGHILL TRADING ApS;c/o Jesper Holmgaard -   Apotekervænget 2;6000;Kolding;464990 Engroshandel med andre husholdningsartikler;20246454;jesperholmgaard1@gmail.com;Nej
1004441902;01.04.1994;01.03.2001;VEGETA APS;Apotekergade 3 -  2.;6100;Haderslev;980000 Uoplyst;;;Nej
1004041915;15.04.1997;05.03.2007;PRO BIKE-SERVICE V/KNUD ERIK JUHL;Apotekervænget 41;6000;Kolding;527410 Cykelreparationsværksteder;75540195;;Nej
1002435748;29.12.1983;31.12.2003;Dansk Industri Måling Ib Petersen;Apotekervej 29;4750;Lundby;980000 Uoplyst;55773800;;Nej
1010638085;24.05.2004;25.07.2016;MOLO INVEST ApS;Apotekergade 13A -  2.;6100;Haderslev;999999 Uoplyst;;;Nej
1010849442;18.10.2004;31.12.2004;Hornsyld Pizza v/Kazim Kilic;Apotekerbakken 19;8783;Hornsyld;553020 Cafeterier, pølsevogne, grillbarer, isbarer mv.;;;Nej
1009205779;01.07.2002;30.06.2009;Solomon Innovation v/Mikel Schmidt Jensen;Apotekerstræde 6A -  st. ..;8900;Randers;256200 Maskinforarbejdning;;mikkel-schmidt@mail.com;Nej
1013232691;01.04.2007;31.12.2009;Skov's Murerservice v/Kristian Skov Kristensen;Apotekervej 5;4180;Sorø;439910 Murere;21258062;skovs_ms@yahoo.dk;Nej
1015730605;04.01.2010;31.01.2011;SpecTel Consult v/Lars Specht;Apotekervej 20;4750;Lundby;620200 Konsulentbistand vedrørende informationsteknologi;30296626;lars.specht@usa.net;Nej
1011262321;01.01.2006;30.09.2016;Haderslev Fiskehus v/Preben Larsen;Apotekergade 11;6100;Haderslev;472300 Fiskeforretninger;;;Ja
1002347268;28.02.1983;31.12.2001;LORENTZEN BOG & IDE V/MOGENS LORENTZEN;Apotekergade 13;6100;Haderslev;524700 Bog- og papirhandlere;74522507;;Nej
1002288927;30.08.1982;31.07.2005;ØJENLÆGE AXEL KEMP;Apotekerstræde 6;4700;Næstved;851220 Praktiserende speciallæger og ambulatorier;55733838;;Nej
1017029610;04.07.2011;11.11.2015;Nørregaard´s madkompani v/Per Nørregaard Henriksen;Apotekervej 17;4180;Sorø;561020 Pizzeriaer, grillbarer, isbarer mv.;23988143;wnh@stofanet.dk;Nej
1008327927;15.03.2001;31.07.2002;Massør Eva Kjær;Apotekerbakken 6A;8783;Hornsyld;851490 Andet sundhedsvæsen;75687041;;Nej
1000219705;01.05.1983;31.12.2000;GÅRDEJER KRISTEN THOMSEN;Apotekervej 96;4750;Lundby;011190 Agerbrug i øvrigt;;;Nej
1009896976;01.06.2003;01.09.2004;Princess Hornsyld Pizza v/Anakadin Kevioglu;Apotekerbakken 19;8783;Hornsyld;553020 Cafeterier, pølsevogne, grillbarer, isbarer mv.;;;Nej
1012520561;30.07.2006;29.02.2012;ReWa v/René Wayert;Apotekervej 2;4750;Lundby;479110 Detailhandel med dagligvarer via internet;55765591;;Nej
1021886242;01.11.2016;01.11.2016;Sandwichbar Haderslev v/Mehmet Fatih Sandikci;Apotekergade 7;6100;Haderslev;561020 Pizzeriaer, grillbarer, isbarer mv.;74520905;mfsts6161@gmail.com;Nej
1011984254;01.01.2006;01.01.2006;Læge Leif Sehested;Apotekerstræde 6 -  1.;4700;Næstved;980000 Uoplyst;;;Nej
1002164305;18.11.1980;12.09.2003;DK Benzin v/Svend V Nielsen;Apotekerbakken 1;8783;Hornsyld;505020 Servicestationer med kiosksalg;75687255;;Nej
1010701097;30.07.2004;27.10.2014;HOLMES HOLDING ApS;c/o Jesper Holmgaard -   Apotekervænget 2;6000;Kolding;642020 Ikke-finansielle holdingselskaber;;;Nej
1020204628;03.03.2015;06.03.2015;Jespers handyfirma;Apotekervænget 6 -  02. th.;4990;Sakskøbing;431100 Nedrivning;53653747;jesperjensen84@live.dk;Ja
1007554873;10.04.2000;01.01.2015;Designware V/Per Steffensen;Apotekerstræde 6A -  1.;8900;Randers;620100 Computerprogrammering;86439308;steff@designware.dk;Nej
1023672401;01.08.2018;27.08.2018;Danish Comfort;c/o Mette Unger Graugaard -   Apotekerhaven 22 -  st.;8450;Hammel;464700 Engroshandel med møbler, tæpper og belysningsartikler;;metteungernielsen@hotmail.com;Ja
1021046252;11.01.2016;13.01.2019;Hobbykemi/Flemming B Larsen;Apotekervænget 14 -  2. th.;4990;Sakskøbing;479115 Detailhandel med hobbyartikler, musikinstrumenter, sportsudstyr, legetøj, cykler via internet;21161167;flbjorch@mail.dk;Ja
1014159874;29.01.2008;17.02.2019;"Bo-selvenhed ""Nummer 30""";Apotekergade 3B;6100;Haderslev;872010 Døgninstitutioner for personer med psykiske handicap;74225400;rene@underkastanien.dk;Ja
1020123040;01.02.2015;24.05.2019;Butik Sydow;Apotekergade 3;6100;Haderslev;477110 Tøjforretninger;42526100;butiksydow@gmail.com;Ja
1016101016;09.06.2010;09.05.2013;SuperBest Nr. Alslev;Apotekergade 3;4840;Nørre;471120 Supermarkeder;;;Nej
1021110538;01.01.2016;30.06.2016;Uno Danmark A/S - Haderslev;Apotekergade 3;6100;Haderslev;477110 Tøjforretninger;75858180;uno@uno-danmark.dk;Ja
1022759112;01.08.2017;31.01.2018;LFK;Apotekervej 1;4900;Nakskov;461600 Agenturhandel med tekstiler, beklædning, pelsværk, fodtøj og lædervarer;29924900;lisbethflamgaard@outlook.dk;Ja
1001910532;01.08.1986;30.06.2006;I/S LÆGEHUSET I HORNSYLD;Apotekerbakken 4;8783;Hornsyld;851210 Alment praktiserende læger;;;Nej
1004431581;02.03.1998;08.11.1999;HENRIK JAKOBSEN;Apotekervænget 7;6000;Kolding;454200 Tømrer- og bygningssnedkerforretninger;;;Nej
